stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
GOURON-E,1177,"GOURONNIERES",,47.483126,-0.569371,,,0,,,1
GOURONNI,19767,"GOURONNIERES",,47.482974,-0.569443,,,0,,,1
GPOMPIDO,2755,"POMPIDOU",,47.491891,-0.592339,,,0,,,0
GPOMPI-E,10339,"POMPIDOU",,47.492074,-0.592230,,,0,,,0
GRANBE-E,1713,"GRANGE AUX BELLES",,47.476709,-0.628329,,,0,,,1
GRANBELL,19824,"GRANGE AUX BELLES",,47.476672,-0.628594,,,0,,,1
GRANCHEM,658794,"GRAND CHEMIN",,47.417564,-0.310771,,,0,,,0
GRANCLAY,748121,"GRAND CLAYE",,47.387070,-0.538353,,,0,,,0
GRANCL-E,627562,"GRAND CLOS",,47.479806,-0.413527,,,0,,,0
GRANCLOS,51638,"GRAND CLOS",,47.479709,-0.413631,,,0,,,0
GRANDC-E,85459,"GRAND CLAYE",,47.387094,-0.538438,,,0,,,0
GRANDM-E,12485,"GRANDMONT",,47.486947,-0.587992,,,0,,,1
GRANDMON,11878,"GRANDMONT",,47.487549,-0.587593,,,0,,,1
GRANDPIN,21061,"GRAND PIN",,47.473291,-0.631953,,,0,,,1
GRANMA-E,605765,"GRAND MAISON",,47.546145,-0.478545,,,0,,,0
GRANMAIS,936827,"GRAND MAISON",,47.546108,-0.478274,,,0,,,0
GRANPI-E,22564,"GRAND PIN",,47.473301,-0.631656,,,0,,,1
GRCARR-E,7784,"ARENA LOIRE",,47.443454,-0.478290,,,0,,,1
GRCARREA,7000,"ARENA LOIRE",,47.443460,-0.478690,,,0,,,1
GRCHAM-E,669,"GRANDS CHAMPS",,47.514728,-0.434038,,,0,,,0
GRCHAMPS,364,"GRANDS CHAMPS",,47.514649,-0.434210,,,0,,,0
GRCPRU-E,25729,"GROUPE COMMERCIAL",,47.445584,-0.606625,,,0,,,1
GRCPRUNI,24782,"GROUPE COMMERCIAL",,47.445730,-0.605908,,,0,,,1
GRENOUIL,343073,"GRENOUILLE",,47.502958,-0.328259,,,0,,,0
GRES11-E,15716,"GRESILLE",,47.459628,-0.605738,,,0,,,1
GRESILLE,20154,"GRESILLE",,47.459643,-0.605501,,,0,,,1
GRIMOR-E,24527,"GRIMORELLE",,47.529422,-0.507299,,,0,,,0
GRIMOREL,7975,"GRIMORELLE",,47.529494,-0.507307,,,0,,,0
GROI.2-E,590166,"GROIES 2",,47.492028,-0.399523,,,0,,,0
GROIES,14865,"GROIES 1",,47.494179,-0.404213,,,0,,,0
GROIES.2,16726,"GROIES 2",,47.492026,-0.399656,,,0,,,0
GROIES-E,23297,"GROIES 1",,47.494277,-0.404250,,,0,,,0
GROLLI-E,30562,"GROLIERE",,47.353982,-0.527609,,,0,,,0
GROLLIER,29484,"GROLIERE",,47.353945,-0.527456,,,0,,,0
GRUICHE,306120,"GRUICHE",,47.553499,-0.453800,,,0,,,0
GRUICH-E,560134,"GRUICHE",,47.553592,-0.453882,,,0,,,0
GUERAND,12936,"GUERANDAIS",,47.527436,-0.748975,,,0,,,0
GUERAN-E,12246,"GUERANDAIS",,47.527309,-0.748562,,,0,,,0
GUICHA-E,16895,"GUICHARD",,47.454681,-0.547997,,,0,,,1
GUICHARD,21276,"GUICHARD",,47.455296,-0.549254,,,0,,,1
GUILLAU,785925,"GUILLAUMIERE",,47.533051,-0.671843,,,0,,,0
GUILL-E,484479,"GUILLAUMIERE",,47.533142,-0.671734,,,0,,,0
GUILLEB.,13455,"GUILLEBOTTE",,47.437417,-0.513700,,,0,,,1
GUILLE-E,30927,"GUILLEBOTTE",,47.437282,-0.513290,,,0,,,1
GUINEZE,18158,"GUINEZERT",,47.461785,-0.630989,,,0,,,0
GUINEZ-E,13857,"GUINEZERT",,47.461784,-0.631082,,,0,,,0
HARAS,20835,"FOCH HARAS",,47.467124,-0.551936,,,0,,,1
HARAS-E,3412,"FOCH HARAS",,47.467252,-0.552234,,,0,,,1
HARENC,18680,"HARENCHERES",,47.448695,-0.615603,,,0,,,1
HARENC-E,498256,"HARENCHERES",,47.448572,-0.615979,,,0,,,0
HAUBOUCH,4077,"HAUTS DE BOUCHEMAINE",,47.430487,-0.609516,,,0,,,1
HAUBOU-E,4893,"HAUTS DE BOUCHEMAINE",,47.430068,-0.609392,,,0,,,1
HAUCOUD,318097,"HAUT COUDRAY",,47.530417,-0.624038,,,0,,,1
HAUCOU-E,652182,"HAUT COUDRAY",,47.530522,-0.624129,,,0,,,1
HAUSSA-E,494497,"HOUSSAYE",,47.586506,-0.456898,,,0,,,1
HAUTE-E,792660,"HAUTE ROCHE",,47.469074,-0.634858,,,0,,,0
HAUTERO,20353,"HAUTE ROCHE",,47.469075,-0.634997,,,0,,,0
HAUTPR-E,52,"HAUT PRESSOIR",,47.453158,-0.538099,,,0,,,1
HAUTPRES,2552,"HAUT PRESSOIR",,47.453192,-0.538481,,,0,,,1
HDVSUB,159454,"HÔTEL DE VILLE",,47.471981,-0.546310,,,0,,,1
HDVSUB-A,674817,"HÔTEL DE VILLE",,47.471981,-0.546310,,,0,,,0
HERMIT32,1981,"HERMITAGE SOUCELLES",,47.584608,-0.417577,,,0,,,0
HERMITAG,16281,"HERMITAGE",,47.477762,-0.635924,,,0,,,1
HERMIT-E,16836,"HERMITAGE",,47.477759,-0.635303,,,0,,,1
HERMLT32,3329,"HERMITAGE SOUCELLES",,47.584608,-0.417577,,,0,,,0
HIPPOD-E,25720,"HIPPODROME",,47.500888,-0.507814,,,0,,,1
HIPPODRO,25067,"HIPPODROME",,47.501229,-0.507431,,,0,,,1
HJOU32,18910,"HAIE JOULAIN",,47.517582,-0.462656,,,0,,,0
HJOU32-E,32588,"HAIE JOULAIN",,47.517487,-0.462736,,,0,,,0
HMAI,11449,"LORRAINE",,47.470340,-0.547199,,,0,,,1
HMTRE-E,20239,"8 MAI TRELAZE",,47.449399,-0.464995,,,0,,,1
HMTREL,14635,"8 MAI TRELAZE",,47.449774,-0.465528,,,0,,,0
HOPA8-C,27358,"CHU - HOPITAL",,47.480652,-0.554831,,,0,,,1
HOSGEM-E,6304,"HOPITAL DE SAINTE GEMMES",,47.422965,-0.560815,,,0,,,1
HOSGEMME,3118,"HOPITAL DE SAINTE GEMMES",,47.422862,-0.560785,,,0,,,1
HOTDIE-E,22507,"HOTEL DIEU",,47.479368,-0.561084,,,0,,,1
HOTDIEU,4414,"HOTEL DIEU",,47.479199,-0.559338,,,0,,,1
HOTELL-E,31454,"HOTELLERIE",,47.488845,-0.518958,,,0,,,0
HOTELLER,30702,"HOTELLERIE",,47.489373,-0.519596,,,0,,,0
HOUSSAY,802941,"HOUSSAYE",,47.586496,-0.457032,,,0,,,0
HRECUL-E,1885,"HAUTE DE RECULEE",,47.485014,-0.552912,,,0,,,0
HRECULEE,11114,"HAUTE DE RECULEE",,47.485006,-0.552662,,,0,,,0
HTCHA,635019,"HAUTES CHAPELLES",,47.475770,-0.380959,,,0,,,0
HTCHAP-E,72625,"HAUTES CHAPELLES",,47.475794,-0.380889,,,0,,,0
HTCHAPEL,969044,"HAUTES CHAPELLES",,47.475859,-0.380859,,,0,,,0
HTEBRUY,901720,"HAUTES BRUYÈRES",,47.591250,-0.452129,,,0,,,0
HTESBR-E,504742,"HAUTES BRUYÈRES",,47.591231,-0.452141,,,0,,,0
HUETTE-E,924330,"HUETTERIE",,47.458948,-0.478936,,,0,,,0
HUETTERI,899997,"HUETTERIE",,47.459257,-0.478339,,,0,,,0
HULLET-E,33384,"HULLETERIES",,47.465460,-0.720908,,,0,,,0
HULLETER,25810,"HULLETERIES",,47.465353,-0.720932,,,0,,,0
HUTREA-E,7382,"HUTREAU",,47.431353,-0.555494,,,0,,,0
HUTREAU,10466,"HUTREAU",,47.432917,-0.554502,,,0,,,0
HYLIER,471124,"HYLIER",,47.585737,-0.402107,,,0,,,0
I.U.T.,598651,"IUT",,47.480263,-0.602472,,,0,,,1
I.U.T.-E,844184,"IUT",,47.480551,-0.602968,,,0,,,1
IMTEC,27425,"BOUZINAC",,47.503319,-0.509729,,,0,,,0
IMTEC-E,31805,"BOUZINAC",,47.503229,-0.509754,,,0,,,0
INDUST-E,12168,"INDUSTRIE",,47.490015,-0.522870,,,0,,,0
INDUSTRI,11352,"INDUSTRIE",,47.490268,-0.522954,,,0,,,0
INRA,13650,"INRA",,47.474703,-0.611122,,,0,,,1
INRA-E,741028,"INRA",,47.474733,-0.611305,,,0,,,1
INTAVR-E,6846,"AUCHAN",,47.518234,-0.606453,,,0,,,1
INTERAVR,29162,"AUCHAN",,47.518696,-0.607586,,,0,,,1
INTERMIL,3434,"INTERMARCHE",,47.454588,-0.534802,,,0,,,1
INTMIL-E,1195,"INTERMARCHE",,47.455738,-0.533783,,,0,,,1
INTREP-E,8993,"INTREPIDE",,47.447350,-0.552296,,,0,,,0
INTREPID,14842,"INTREPIDE",,47.447226,-0.552110,,,0,,,0
IRLANDE,8934,"IRLANDE",,47.522992,-0.604978,,,0,,,1
IRLAND-E,12365,"IRLANDE",,47.523061,-0.604277,,,0,,,1
ISORET,25741,"ISORET",,47.474718,-0.520832,,,0,,,1
ISORET-E,23628,"ISORET",,47.474436,-0.520149,,,0,,,1
ITALIE,9717,"ITALIE",,47.524529,-0.602375,,,0,,,1
ITALIE-E,13083,"ITALIE",,47.524767,-0.601998,,,0,,,1
IUT-Term,363739,"TERMINUS IUT",,47.480603,-0.603900,,,0,,,1
JANEQU-E,292536,"COLLEGE JANEQUIN",,47.498117,-0.591526,,,0,,,0
JARDBOTA,815390,"JARDIN BOTANIQUE",,47.571711,-0.502605,,,0,,,0
JARDFA,35425,"JARDINS FAMILIAUX",,47.485557,-0.508433,,,0,,,1
JARDF-E,46662,"JARDINS FAMILIAUX",,47.485579,-0.508106,,,0,,,1
JAUDE-E,21218,"JAUDETTE",,47.463316,-0.490954,,,0,,,0
JAUDET-E,22741,"JAUDETTE",,47.463796,-0.490388,,,0,,,1
JAUDETT,10931,"JAUDETTE",,47.463300,-0.491129,,,0,,,0
JAUDETTE,22121,"JAUDETTE",,47.463652,-0.490218,,,0,,,1
JBODIN,21354,"LYCEE JEAN BODIN",,47.441544,-0.527979,,,0,,,0
JDELAVAL,276704,"JEANNE DE LAVAL",,47.465674,-0.383837,,,0,,,0
JDELAV-E,185658,"JEANNE DE LAVAL",,47.465836,-0.383467,,,0,,,0
JE23-E,11485,"JEAN XXIII",,47.448520,-0.563811,,,0,,,1
JEAN M-E,14704,"MONNET",,47.465477,-0.601311,,,0,,,1
JEAN MON,12810,"MONNET",,47.465634,-0.601452,,,0,,,1
JEAN-23,791499,"JEAN XXIII",,47.448324,-0.563741,,,0,,,1
JEAN-MON,880633,"MONNET",,47.465634,-0.601452,,,0,,,1
JEANNA-E,226219,"COLLÈGE JEANNE D'ARC",,47.520419,-0.465594,,,0,,,0
JEANNARC,590509,"COLLEGE JEANNE D'ARC",,47.520392,-0.465590,,,0,,,0
JEANRO-E,256324,"JEAN ROSTAND",,47.448195,-0.501026,,,0,,,0
JEANROST,369358,"JEAN ROSTAND",,47.448817,-0.501141,,,0,,,0
JEANZA-E,132541,"COLLEGE JEAN ZAY",,47.529678,-0.607583,,,0,,,0
JEANZAY,602684,"COLLEGE JEAN ZAY",,47.529674,-0.607596,,,0,,,0
JEBOUI-E,32451,"JEAN BOUIN",,47.458999,-0.532813,,,0,,,1
JEBOUIN,43885,"JEAN BOUIN",,47.458885,-0.532981,,,0,,,1
JEBOUT-E,12854,"JEAN BOUTTON",,47.438891,-0.507244,,,0,,,1
JEBOUTON,30254,"JEAN BOUTTON",,47.438577,-0.507367,,,0,,,1
JEHUEZ,13375,"JEAN HUEZ",,47.530829,-0.594392,,,0,,,0
JEHUEZ-E,27321,"JEAN HUEZ",,47.530884,-0.594262,,,0,,,0
JEJAUR-E,5930,"JEAN JAURES",,47.457683,-0.522819,,,0,,,1
JEJAURES,6732,"JEAN JAURES",,47.457331,-0.523166,,,0,,,1
JEMONNET,869755,"MONNET",,47.465477,-0.601311,,,0,,,1
JEROSTAN,10465,"ROSTAND",,47.434262,-0.513764,,,0,,,1
JEROST-E,16865,"ROSTAND",,47.434367,-0.514074,,,0,,,1
JERUSA-E,30745,"JERUSALEM",,47.473541,-0.529699,,,0,,,1
JERUSALE,23164,"JERUSALEM",,47.473044,-0.530216,,,0,,,1
JOACHI-E,963548,"JOACHIM DU BELLAY",,47.476510,-0.547370,,,0,,,0
JOACHIM,890943,"JOACHIM DU BELLAY",,47.476510,-0.547370,,,0,,,0
JUFERR-E,829,"JULES FERRY",,47.466355,-0.498896,,,0,,,1
JUFERRY,32650,"JULES FERRY",,47.466377,-0.498721,,,0,,,1
JUIGDEP,15142,"JUIGNE",,47.539949,-0.615383,,,0,,,0
JUIGN-E,15158,"JUIGNE",,47.539135,-0.616141,,,0,,,0
JUINDRIE,103281,"JUINDRIES",,47.506090,-0.382506,,,0,,,0
JUINGE-E,351294,"JUINGERES",,47.499458,-0.412743,,,0,,,1
JUINGER,694542,"JUINGERES",,47.499514,-0.412828,,,0,,,1
JULESV-E,3251,"JULES VERNE",,47.446936,-0.560632,,,0,,,1
JULESVER,11240,"JULES VERNE",,47.447479,-0.562224,,,0,,,1
JUSTIC-E,4918,"JUSTICES",,47.453331,-0.526272,,,0,,,1
JUSTICES,9099,"JUSTICES",,47.453629,-0.526549,,,0,,,1
KENNED-E,21066,"KENNEDY",,47.492160,-0.577153,,,0,,,1
KENNEDY,32307,"KENNEDY",,47.492142,-0.577349,,,0,,,1
LABA32-E,12328,"LA BARRE VILLEVEQUE",,47.552193,-0.429209,,,0,,,0
LABARR32,26356,"LA BARRE VILLEVEQUE",,47.552249,-0.429346,,,0,,,0
LABARRE,26186,"LA BARRE",,47.473120,-0.597402,,,0,,,0
LABARR-E,24553,"LA BARRE",,47.473308,-0.598159,,,0,,,0
LA-BOI-E,575897,"LA BOISSIERE",,47.504706,-0.600175,,,0,,,1
LA-BOISS,574608,"LA BOISSIERE",,47.504770,-0.599956,,,0,,,1
LABROS-E,19344,"BROSSE",,47.532455,-0.522145,,,0,,,0
LABROSSE,11507,"BROSSE",,47.532539,-0.522099,,,0,,,0
LABRUY-E,15826,"LA BRUYERE",,47.476457,-0.573345,,,0,,,1
LABRUYER,2726,"LA BRUYERE",,47.476594,-0.573899,,,0,,,1
LABUIS-E,24945,"LA BUISSAIE",,47.396155,-0.552376,,,0,,,1
LABUISSA,24161,"LA BUISSAIE",,47.396104,-0.552000,,,0,,,1
LACACC-E,16598,"MAISON DE L'ENVIRONNEMENT",,47.464050,-0.594329,,,0,,,1
LACACCUE,15782,"MAISON DE L'ENVIRONNEMENT",,47.464238,-0.593932,,,0,,,1
LACDMA-E,27440,"LAC DE MAINE NAUTIQUE",,47.461097,-0.596384,,,0,,,1
LACDMAIN,30379,"LAC DE MAINE NAUTIQUE",,47.461185,-0.596030,,,0,,,1
LACOUD-E,19006,"LA COUDRE",,47.460484,-0.710327,,,0,,,0
LACOUDRE,14817,"LA COUDRE",,47.460641,-0.710428,,,0,,,0
LACROIX,98921,"LA CROIX",,47.417821,-0.314498,,,0,,,0
LAEN-E,66371,"LAENNEC",,47.539430,-0.618642,,,0,,,1
LAENN,43968,"LAENNEC",,47.539332,-0.618370,,,0,,,1
LAFA8-C,19461,"PLACE LA FAYETTE",,47.460455,-0.554351,,,0,,,1
LAFA8-E,6452,"PLACE LA FAYETTE",,47.460311,-0.554852,,,0,,,1
LAFAUV-E,17497,"LA FAUVELAIS",,47.451961,-0.512129,,,0,,,0
LAFAUVEL,8205,"LA FAUVELAIS",,47.452170,-0.512768,,,0,,,0
LAGLOU-E,32242,"GLOUTIERE",,47.508178,-0.643696,,,0,,,0
LAGLOUTI,1095,"GLOUTIERE",,47.509386,-0.646220,,,0,,,0
LAGRAN-E,11339,"LA GRANGE",,47.504497,-0.636804,,,0,,,0
LAGRANGE,26550,"LA GRANGE",,47.503282,-0.632464,,,0,,,0
LAJANV-E,31442,"JANVRIE",,47.504213,-0.699937,,,0,,,0
LAJANVRI,29429,"JANVRIE",,47.504017,-0.699654,,,0,,,0
LALANDE,30783,"LANDE",,47.562290,-0.585439,,,0,,,0
LALAN-E,8374,"LANDE",,47.562431,-0.585311,,,0,,,0
LAMAIL-E,505607,"MAILLÉE",,47.485132,-0.391329,,,0,,,0
LAMAILLE,424217,"MAILLÉE",,47.485065,-0.391433,,,0,,,0
LAMARE,25707,"LA MARE",,47.468452,-0.465301,,,0,,,0
LAMARE-E,691886,"LA MARE",,47.468348,-0.465286,,,0,,,0
LAMART,79764,"LAREVELLIERE",,47.471223,-0.531822,,,0,,,1
LAMART-E,2631,"LAREVELLIERE",,47.471309,-0.533634,,,0,,,1
LANDREAU,29073,"LE LANDREAU",,47.474025,-0.617838,,,0,,,1
LANDRE-E,31271,"LE LANDREAU",,47.474163,-0.617850,,,0,,,1
LANGE-E,20985,"LANGEVIN",,47.518469,-0.612125,,,0,,,0
LANGEV-E,24587,"LANGEVINE",,47.478757,-0.691913,,,0,,,0
LANGEVI,20461,"LANGEVIN",,47.518469,-0.612125,,,0,,,0
LANGEVIN,23618,"LANGEVINE",,47.477812,-0.692010,,,0,,,0
LAPLES-E,7870,"LA PLESSE",,47.499554,-0.620452,,,0,,,0
LAPLESSE,22986,"LA PLESSE",,47.499411,-0.620368,,,0,,,0
LAPOIN-E,17596,"LA POINTE",,47.409872,-0.620310,,,0,,,0
LAPOINTE,16943,"LA POINTE",,47.410287,-0.619839,,,0,,,0
LAREU-E,13697,"LA REUX",,47.469410,-0.510411,,,0,,,1
LAREUX,31088,"LA REUX",,47.469546,-0.510575,,,0,,,1
LAROCHE,5358,"LA ROCHE",,47.458100,-0.656934,,,0,,,0
LAUD,1162,"BODINIER",,47.472656,-0.553225,,,0,,,0
LAV.SC-E,982578,"LAVOIR SCOLAIRE",,47.440876,-0.498629,,,0,,,0
LAV.SCOL,564325,"LAVOIR SCOLAIRE",,47.441022,-0.498498,,,0,,,0
LAVOIR,327,"LAVOIR",,47.440630,-0.498864,,,0,,,1
LAVOIR-E,10144,"LAVOIR",,47.440760,-0.498970,,,0,,,1
LBALUE-E,28840,"BALUÈRES",,47.377630,-0.524851,,,0,,,0
LBALUERE,37252,"BALUÈRES",,47.377628,-0.524673,,,0,,,0
LCHATA-E,28519,"CHATAIGNERAIE",,47.441224,-0.607768,,,0,,,1
LCHATAIG,30413,"CHATAIGNERAIE",,47.441338,-0.607800,,,0,,,1
LE.CLO-E,890179,"LE CLOS",,47.424655,-0.427995,,,0,,,0
LE.CLOS,905100,"LE CLOS",,47.424661,-0.428128,,,0,,,0
LECHENE,12874,"LE CHENE",,47.420953,-0.575995,,,0,,,0
LECHEN-E,9672,"LE CHENE",,47.420738,-0.577473,,,0,,,0
LECL05-E,18831,"LECLERC",,47.483002,-0.575738,,,0,,,1
LECLERC5,32620,"LECLERC",,47.483075,-0.576015,,,0,,,1
LECLSY-E,30324,"MARECHAL LECLERC",,47.518415,-0.466724,,,0,,,1
LECLSYLV,29018,"MARECHAL LECLERC",,47.518515,-0.466522,,,0,,,1
LECOLO-E,26859,"ROUTE DU PLESSIS",,47.525467,-0.666849,,,0,,,0
LECOLOM,31338,"ROUTE DU PLESSIS",,47.525618,-0.667273,,,0,,,0
LECORB-E,1502,"LE CORBUSIER",,47.485453,-0.630886,,,0,,,1
LECORBUS,12622,"LE CORBUSIER",,47.484404,-0.631786,,,0,,,1
LECOTEAU,25663,"LE COTEAU",,47.398239,-0.548674,,,0,,,1
LECOTE-E,26708,"LE COTEAU",,47.398038,-0.549055,,,0,,,1
LECUIT,25536,"LECUIT",,47.489261,-0.563016,,,0,,,1
LECUIT-E,28784,"LECUIT",,47.489452,-0.562763,,,0,,,1
LEDENI-E,6895,"MAISON DU LAC",,47.466089,-0.597783,,,0,,,1
LEDENIER,6046,"MAISON DU LAC",,47.466007,-0.598900,,,0,,,1
LEFEVRE,15440,"LEFEVRE",,47.443291,-0.488697,,,0,,,1
LEFEVR-E,16289,"LEFEVRE",,47.443181,-0.489166,,,0,,,1
LEGRAS,24887,"LEGRAS",,47.529259,-0.566971,,,0,,,0
LEGRAS-E,11618,"LEGRAS",,47.529174,-0.566890,,,0,,,0
LEMERC-E,15956,"LEMERCIER",,47.498615,-0.522428,,,0,,,0
LEMERCIE,15271,"LEMERCIER",,47.498671,-0.522651,,,0,,,0
LEOLA2-E,5985,"LEO LAGRANGE",,47.447816,-0.510352,,,0,,,1
LEOLAGRA,5291,"LEO LAGRANGE",,47.447837,-0.509933,,,0,,,1
LE-PRE,667164,"LE PRÉ",,47.515123,-0.584937,,,0,,,1
LE-PRE-E,150327,"LE PRÉ",,47.515249,-0.585112,,,0,,,1
LESECO-E,7610,"LES ECOTS",,47.475507,-0.695793,,,0,,,0
LESECOTS,19016,"LES ECOTS",,47.475558,-0.695527,,,0,,,0
LESGAR-E,23118,"LES GARES",,47.465469,-0.555334,,,0,,,0
LESGARES,20210,"LES GARES",,47.465168,-0.555790,,,0,,,1
LESGAT-E,24961,"LES GAS",,47.514576,-0.659575,,,0,,,0
LESGRA-E,324614,"LES GRAPPES",,47.426565,-0.301213,,,0,,,0
LESLANDE,2090,"ROBINIERES",,47.470340,-0.697249,,,0,,,0
LESLAN-E,8170,"ROBINIERES",,47.470718,-0.697247,,,0,,,0
LESRIV-E,26528,"RIVES",,47.526712,-0.525072,,,0,,,0
LESRIVES,31416,"RIVES",,47.526623,-0.525087,,,0,,,0
LESROS-E,25672,"LES ROSES",,47.426867,-0.551627,,,0,,,0
LESROSES,5502,"LES ROSES",,47.427059,-0.551364,,,0,,,0
LESSAR-E,23657,"LES ESSARTS",,47.469187,-0.736800,,,0,,,0
LESSARTS,25628,"LES ESSARTS",,47.469086,-0.736728,,,0,,,0
LETAND16,27068,"LETANDUERE",,47.452805,-0.553174,,,0,,,1
LETAND-E,13125,"LETANDUERE",,47.453058,-0.553309,,,0,,,1
LEVESQ-E,29876,"LEVESQUE",,47.402264,-0.534475,,,0,,,1
LEVESQUE,29223,"LEVESQUE",,47.402198,-0.533443,,,0,,,1
LHOI11-E,19931,"LAC DE MAINE - L'HOIRIE",,47.467167,-0.618490,,,0,,,1
LHOIRI11,32088,"LAC DE MAINE - L'HOIRIE",,47.467056,-0.618262,,,0,,,0
LHOIRI-E,7844,"LAC DE MAINE - L'HOIRIE",,47.467031,-0.618365,,,0,,,0
LICES,11754,"LICES",,47.467114,-0.554489,,,0,,,1
LICES-E,669316,"LICES",,47.466947,-0.554650,,,0,,,1
LILAS,6187,"LILAS",,47.459435,-0.662992,,,0,,,0
LILAS-E,17216,"LILAS",,47.459544,-0.663041,,,0,,,0
LINOVE-E,7167,"LINO VENTURA",,47.447160,-0.529189,,,0,,,1
LINOVENT,31038,"LINO VENTURA",,47.447568,-0.529145,,,0,,,1
LIZE,14789,"LIZE",,47.486849,-0.573163,,,0,,,1
LIZE.,26415,"LIZE",,47.487126,-0.574408,,,0,,,1
LIZE05-E,27387,"LIZE",,47.486884,-0.574495,,,0,,,1
LIZE-E,2010,"LIZE",,47.486875,-0.572983,,,0,,,1
LMARZE-E,29867,"HAUTE MARZELLE",,47.342927,-0.529723,,,0,,,0
LMARZELL,2200,"HAUTE MARZELLE",,47.343053,-0.529608,,,0,,,0
LOHUIT,5526,"LORRAINE",,47.470224,-0.547149,,,0,,,1
LOIRE,14252,"LOIRE",,47.418758,-0.523356,,,0,,,1
LOIRE -E,30797,"LOIRE",,47.417786,-0.523584,,,0,,,1
LOIRE-E,700127,"LOIRE",,47.417791,-0.523442,,,0,,,1
LOMBARD,43351,"LOMBARDIERES",,47.442497,-0.690358,,,0,,,0
LOMBAR-E,1349,"LOMBARDIERES",,47.442609,-0.690661,,,0,,,0
LORETTE,7966,"LORETTE",,47.451326,-0.548029,,,0,,,0
LORETT-E,9272,"LORETTE",,47.451214,-0.547596,,,0,,,0
LOR-FO-A,3039,"FOCH MAISON BLEUE",,47.469630,-0.548574,,,0,,,1
LORPLM,22199,"L'ORÉE PLESSIS MACÉ",,47.542630,-0.672404,,,0,,,0
LORPLM-E,8507,"L'ORÉE PLESSIS MACÉ",,47.542585,-0.672335,,,0,,,0
LORR3BIS,29230,"LORRAINE",,47.470057,-0.547885,,,0,,,0
LORRAIN1,20636,"LORRAINE",,47.470220,-0.547761,,,0,,,1
LORRAIN2,31902,"LORRAINE",,47.470056,-0.547885,,,0,,,0
LORRTERM,23465,"LORRAINE",,47.470190,-0.547600,,,0,,,1
LORTIE-E,864598,"L'ORTIER",,47.571234,-0.426110,,,0,,,0
LORTIER,323427,"L'ORTIER",,47.571415,-0.426560,,,0,,,0
LOTISS-E,411,"LOTISSEMENT DE VILLEVEQUE",,47.556726,-0.424144,,,0,,,0
LOTISSEM,29903,"LOTISSEMENT DE VILLEVEQUE",,47.556619,-0.424478,,,0,,,0
LOTVIL-E,788224,"LOTISSEMENT VILLEVEQUE",,47.556566,-0.425561,,,0,,,0
LOTVILSC,477611,"LOTISSEMENT VILLEVEQUE",,47.556469,-0.425549,,,0,,,0
LOUET,10203,"LOUET",,47.412223,-0.523611,,,0,,,0
LOUET -E,10791,"LOUET",,47.412455,-0.523934,,,0,,,0
LOUET-E,605456,"LOUET",,47.412435,-0.523807,,,0,,,1
LOUPIN-E,26592,"LOUPINOT",,47.424594,-0.552657,,,0,,,0
LOUPINO,22893,"LOUPINOT",,47.424534,-0.552507,,,0,,,0
LTAC-E,242,"BOURG DE SOULAINES",,47.364607,-0.525048,,,0,,,0
LTACHON,10237,"BOURG DE SOULAINES",,47.365002,-0.525149,,,0,,,0
LUTIN,32534,"LUTIN",,47.475761,-0.534420,,,0,,,1
LUTIN -E,485,"LUTIN",,47.475729,-0.534174,,,0,,,1
LUTIN-E,331921,"LUTIN",,47.475729,-0.534174,,,0,,,1
LYCEEJMO,28865,"JEAN MOULIN",,47.492399,-0.551893,,,0,,,1
LYCJMO-E,6081,"JEAN MOULIN",,47.492224,-0.551831,,,0,,,1
MA4VE-E,22693,"MAIL DES QUATRE VENTS",,47.531851,-0.528449,,,0,,,0
MACASSAT,16044,"MARY CASSATT",,47.510414,-0.604239,,,0,,,0
MACASS-E,8001,"MARY CASSATT",,47.511311,-0.602866,,,0,,,0
MACE,23738,"MACE",,47.476645,-0.532737,,,0,,,1
MACE-E,756877,"MACÉ",,47.477009,-0.531731,,,0,,,0
MACURIE,12294,"MARIE CURIE",,47.433308,-0.516555,,,0,,,1
MACURI-E,15853,"MARIE CURIE",,47.433310,-0.517047,,,0,,,1
MADELE-E,10442,"MADELEINE",,47.459044,-0.535589,,,0,,,1
MADELEIN,20411,"MADELEINE",,47.459277,-0.535680,,,0,,,1
MAETUD-E,25699,"POLYTECH ANGERS",,47.480635,-0.594586,,,0,,,1
MAETUDIA,25548,"POLYTECH ANGERS",,47.480575,-0.594592,,,0,,,1
MAI4VEN,30964,"MAIL DES QUATRE VENTS",,47.531792,-0.528554,,,0,,,0
MAIL-HDV,7828,"MAIL",,47.471080,-0.546309,,,0,,,1
MAIL-NAE,15219,"MAIL",,47.471272,-0.546578,,,0,,,1
MAIRAV-E,14192,"MAIRIE D'AVRILLE",,47.504954,-0.590814,,,0,,,1
MAIRAVR,11971,"MAIRIE D'AVRILLE",,47.504486,-0.589939,,,0,,,1
MAIRTR-E,3669,"MAIRIE DE TRELAZE",,47.445486,-0.468266,,,0,,,1
MAIRTREL,26533,"MAIRIE DE TRELAZE",,47.445663,-0.469170,,,0,,,1
MAISNE-E,819362,"MAISON NEUVE",,47.453832,-0.428021,,,0,,,0
MAISNEUV,475623,"MAISON NEUVE",,47.454514,-0.428178,,,0,,,0
